Name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Strain,3540_EB2225,3541_EB2225,3542_EB2225,3543_EB2225,3846_CP04536,3847_CP04536,3848_CP04536,3849_CP04536,3850_CP04536,3851_CP04536,3866_CP04536,3868_CP04536,Taxonomy Id,Taxonomy Lineage
Streptococcus parasanguinis DORA_23_24,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis DORA_23_24,0,0,0,0,0,0,0,3015.75,2143.79,0,1001.69,0,1403947,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus parasanguinis(1318);t__Streptococcus parasanguinis DORA_23_24(1403947);
Streptococcus peroris ATCC 700780,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus peroris,Streptococcus peroris ATCC 700780,0,0,0,0,0,0,0,524.33,355.21,0,149.08,0,888746,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus peroris(68891);t__Streptococcus peroris ATCC 700780(888746);
Streptococcus pneumoniae 70585,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae 70585,0,0,0,0,868.38,0,0,1065.29,787.5,0,0,0,488221,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pneumoniae(1313);t__Streptococcus pneumoniae 70585(488221);
Streptococcus pneumoniae GA04375,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae GA04375,0,0,0,0,0,95.46,0,0,0,0,0,0,760746,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pneumoniae(1313);t__Streptococcus pneumoniae GA04375(760746);
Streptococcus pneumoniae GA17328,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae GA17328,0,0,0,0,0,0,0,0,0,0,117.29,0,760790,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pneumoniae(1313);t__Streptococcus pneumoniae GA17328(760790);
Streptococcus pseudopneumoniae,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae,0,0,0,0,0,0,0,0,0,0,176.04,0,257758,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pseudopneumoniae(257758);t__Streptococcus pseudopneumoniae(257758);
Streptococcus pseudopneumoniae IS7493,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae IS7493,0,0,0,0,0,0,0,0,0,0,0,104.85,1054460,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pseudopneumoniae(257758);t__Streptococcus pseudopneumoniae IS7493(1054460);
Streptococcus pseudopneumoniae SK674,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae SK674,0,0,0,0,4715.99,893.22,296.57,1669.22,905.26,0,0,0,1095734,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pseudopneumoniae(257758);t__Streptococcus pseudopneumoniae SK674(1095734);
Streptococcus rubneri,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus rubneri,Streptococcus rubneri,0,0,0,0,0,0,0,91782.33,51639.3,1408.41,17104.89,0,1234680,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus rubneri(1234680);t__Streptococcus rubneri(1234680);
Streptococcus salivarius 57.I,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius 57.I,204.21,0,0,0,0,0,0,0,0,0,0,0,1046629,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus salivarius(1304);t__Streptococcus salivarius 57.I(1046629);
Streptococcus salivarius CCHSS3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius CCHSS3,0,0,0,0,4078.72,8204.26,3861.96,0,0,0,0,3018.61,1048332,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus salivarius(1304);t__Streptococcus salivarius CCHSS3(1048332);
Streptococcus salivarius SK126,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius SK126,0,0,0,0,0,0,0,371.4,253.62,0,135.82,0,596322,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus salivarius(1304);t__Streptococcus salivarius SK126(596322);
Streptococcus sanguinis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis,97.97,0,0,0,0,0,0,0,0,0,0,0,1305,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sanguinis(1305);t__Streptococcus sanguinis(1305);
Streptococcus sanguinis SK150,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis SK150,0,0,0,0,0,0,0,2431.88,2051.82,0,0,0,888811,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sanguinis(1305);t__Streptococcus sanguinis SK150(888811);
Streptococcus sanguinis SK160,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis SK160,0,0,0,0,293.16,131.46,175.95,0,0,0,0,255.44,888812,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sanguinis(1305);t__Streptococcus sanguinis SK160(888812);
Streptococcus sanguinis VMC66,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis VMC66,0,0,0,0,0,0,0,0,0,0,203.87,0,888825,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sanguinis(1305);t__Streptococcus sanguinis VMC66(888825);
Streptococcus sinensis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sinensis,Streptococcus sinensis,0,0,0,0,0,0,0,3159.38,1510.18,0,0,0,176090,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sinensis(176090);t__Streptococcus sinensis(176090);
Streptococcus sobrinus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sobrinus,Streptococcus sobrinus,0,0,0,0,3093.95,4051.02,0,0,0,0,0,7945.49,1310,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sobrinus(1310);t__Streptococcus sobrinus(1310);
Streptococcus sobrinus TCI-61,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sobrinus,Streptococcus sobrinus TCI-61,0,0,0,0,0,0,802.35,0,0,0,0,0,1074060,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sobrinus(1310);t__Streptococcus sobrinus TCI-61(1074060);
Streptococcus sp. 263_SSPC,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. 263_SSPC,0,0,0,0,0,0,0,0,10977.86,0,0,0,1579343,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. 263_SSPC(1579343);
Streptococcus sp. 343_SSPC,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. 343_SSPC,0,0,0,0,0,0,0,15190.51,0,361.83,3732.96,0,1579342,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. 343_SSPC(1579342);
Streptococcus xiaochunlingii,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus xiaochunlingii,Streptococcus xiaochunlingii,0,0,0,0,0,0,0,9123.97,6526.66,0,1967.93,0,2589788,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus xiaochunlingii(2589788);t__Streptococcus xiaochunlingii(2589788);
Streptococcus symci,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus symci,Streptococcus symci,0,0,0,0,157.52,0,0,1550.44,1066.78,0,94.57,0,2588991,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus symci(2588991);t__Streptococcus symci(2588991);
Streptococcus gwangjuense,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gwangjuense,Streptococcus gwangjuense,0,0,0,0,177.24,0,0,1312.8,1034.7,0,76.51,0,1433513,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus gwangjuense(1433513);t__Streptococcus gwangjuense(1433513);
Streptococcus chosunense,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus chosunense,Streptococcus chosunense,0,0,0,0,157.82,0,0,1258.91,1031.9,0,79.38,0,2707003,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus chosunense(2707003);t__Streptococcus chosunense(2707003);
Streptococcus sp. HMSC064D12,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. HMSC064D12,301.74,0,115.72,0,4738.86,8806.25,4276.68,0,0,0,0,3505.4,1715176,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. HMSC064D12(1715176);
Streptococcus koreensis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,Streptococcus koreensis,0,0,0,0,0,0,0,3045.78,2080.18,0,700.39,0,2382163,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus koreensis(2382163);t__Streptococcus koreensis(2382163);
Streptococcus thermophilus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus,0,0,0,0,0,0,183.09,136.89,0,6630.31,0,293.96,1308,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus thermophilus(1308);t__Streptococcus thermophilus(1308);
Streptococcus thermophilus LMD-9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus LMD-9,0,0,0,158.92,0,0,0,0,0,0,0,0,322159,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus thermophilus(1308);t__Streptococcus thermophilus LMD-9(322159);
Streptococcus thermophilus MN-ZLW-002,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus MN-ZLW-002,0,0,0,0,0,0,0,0,1572.77,0,0,0,1187956,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus thermophilus(1308);t__Streptococcus thermophilus MN-ZLW-002(1187956);
Streptococcus thermophilus TH985,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus TH985,0,0,0,0,84.73,96.15,0,0,0,0,0,0,1435972,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus thermophilus(1308);t__Streptococcus thermophilus TH985(1435972);
Streptococcus timonensis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus timonensis,Streptococcus timonensis,206.67,0,0,0,0,0,0,19289.1,12518.61,0,7825.19,134.52,1852387,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus timonensis(1852387);t__Streptococcus timonensis(1852387);
Streptococcus vestibularis ATCC 49124,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vestibularis,Streptococcus vestibularis ATCC 49124,0,0,0,0,1211.59,2119.37,1612.06,480.33,341.93,0,0,734.44,889206,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus vestibularis(1343);t__Streptococcus vestibularis ATCC 49124(889206);
Streptococcus viridans,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus viridans,Streptococcus viridans,0,0,0,0,0,0,0,15633.64,10389.86,304.12,3546.34,0,78535,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus viridans(78535);t__Streptococcus viridans(78535);
Subdoligranulum sp. AF14-43,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,Subdoligranulum_u_s,Subdoligranulum sp. AF14-43,0,0,0,0,0,0,2030.92,0,0,0,0,0,2302959,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Subdoligranulum(292632);s__Subdoligranulum_u_s(292632);t__Subdoligranulum sp. AF14-43(2302959);
Subdoligranulum sp. APC924/74,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,Subdoligranulum_u_s,Subdoligranulum sp. APC924/74,0,3110.88,4890.54,5283.48,0,516.66,0,938.53,22382.96,44241.11,0,0,2086273,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Subdoligranulum(292632);s__Subdoligranulum_u_s(292632);t__Subdoligranulum sp. APC924/74(2086273);
TM7 phylum sp. oral taxon 352,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,TM7 phylum sp. oral taxon 352,TM7 phylum sp. oral taxon 352,0,0,0,0,469.86,0,0,4748.23,3504.77,0,1672.39,2383.13,713054,k__Bacteria(2);p__Candidatus Saccharibacteria(95818);c__Candidatus Saccharibacteria_u_c(95818);o__Candidatus Saccharibacteria_u_o(95818);f__Candidatus Saccharibacteria_u_f(95818);g__Candidatus Saccharibacteria_u_g(95818);s__TM7 phylum sp. oral taxon 352(713054);t__TM7 phylum sp. oral taxon 352(713054);
Candidatus Saccharibacteria bacterium oral taxon 488,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria_u_s,Candidatus Saccharibacteria bacterium oral taxon 488,0,0,0,0,0,0,0,97.35,81.72,0,0,0,713059,k__Bacteria(2);p__Candidatus Saccharibacteria(95818);c__Candidatus Saccharibacteria_u_c(95818);o__Candidatus Saccharibacteria_u_o(95818);f__Candidatus Saccharibacteria_u_f(95818);g__Candidatus Saccharibacteria_u_g(95818);s__Candidatus Saccharibacteria_u_s(95818);t__Candidatus Saccharibacteria bacterium oral taxon 488(713059);
Candidatus Saccharibacteria bacterium oral taxon 955,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria_u_s,Candidatus Saccharibacteria bacterium oral taxon 955,0,0,0,0,0,0,0,0,75.26,0,0,0,2572087,k__Bacteria(2);p__Candidatus Saccharibacteria(95818);c__Candidatus Saccharibacteria_u_c(95818);o__Candidatus Saccharibacteria_u_o(95818);f__Candidatus Saccharibacteria_u_f(95818);g__Candidatus Saccharibacteria_u_g(95818);s__Candidatus Saccharibacteria_u_s(95818);t__Candidatus Saccharibacteria bacterium oral taxon 955(2572087);
Candidatus Saccharibacteria bacterium oral taxon 957,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharibacteria_u_c,Candidatus Saccharibacteria_u_o,Candidatus Saccharibacteria_u_f,Candidatus Saccharibacteria_u_g,Candidatus Saccharibacteria_u_s,Candidatus Saccharibacteria bacterium oral taxon 957,0,0,0,0,0,0,0,95.8,0,0,0,0,2572088,k__Bacteria(2);p__Candidatus Saccharibacteria(95818);c__Candidatus Saccharibacteria_u_c(95818);o__Candidatus Saccharibacteria_u_o(95818);f__Candidatus Saccharibacteria_u_f(95818);g__Candidatus Saccharibacteria_u_g(95818);s__Candidatus Saccharibacteria_u_s(95818);t__Candidatus Saccharibacteria bacterium oral taxon 957(2572088);
Tannerella sp. 6_1_58FAA_CT1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella_u_s,Tannerella sp. 6_1_58FAA_CT1,0,274.06,192.2,147.51,0,0,0,0,0,0,0,0,665949,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Tannerella(195950);s__Tannerella_u_s(195950);t__Tannerella sp. 6_1_58FAA_CT1(665949);
Tannerella sp. oral taxon HOT-286,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella_u_s,Tannerella sp. oral taxon HOT-286,0,0,0,0,0,0,0,0,0,0,0,160.47,712710,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Tannerella(195950);s__Tannerella_u_s(195950);t__Tannerella sp. oral taxon HOT-286(712710);
Tannerella sp. oral taxon BU063 isolate Cell 6/7/9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella_u_s,Tannerella sp. oral taxon BU063 isolate Cell 6/7/9,0,0,0,0,0,0,0,0,0,0,1756.17,0,1411021,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Tannerella(195950);s__Tannerella_u_s(195950);t__Tannerella sp. oral taxon BU063 isolate Cell 6/7/9(1411021);
Treponema_u_t,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema_u_s,Treponema_u_t,0,0,0,0,0,0,0,0,0,0,119.62,99.54,157,k__Bacteria(2);p__Spirochaetes(203691);c__Spirochaetia(203692);o__Spirochaetales(136);f__Spirochaetaceae(137);g__Treponema(157);s__Treponema_u_s(157);t__Treponema_u_t(157);
Veillonella_u_t,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_u_s,Veillonella_u_t,122.7,0,0,0,0,0,0,165.55,0,0,279.72,0,29465,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Veillonella(29465);s__Veillonella_u_s(29465);t__Veillonella_u_t(29465);
Veillonella atypica ACS-134-V-Col7a,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica,Veillonella atypica ACS-134-V-Col7a,0,0,0,0,3936.15,1027.38,303.37,0,0,0,0,3691.49,866778,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Veillonella(29465);s__Veillonella atypica(39777);t__Veillonella atypica ACS-134-V-Col7a(866778);
Veillonella dispar ATCC 17748,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar,Veillonella dispar ATCC 17748,0,0,0,0,0,0,0,0,0,0,107.65,0,546273,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Veillonella(29465);s__Veillonella dispar(39778);t__Veillonella dispar ATCC 17748(546273);
Veillonella dispar DORA_11,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar,Veillonella dispar DORA_11,0,0,0,0,11286.39,12103.85,6440.31,0,0,0,0,1892.66,1403949,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Veillonella(29465);s__Veillonella dispar(39778);t__Veillonella dispar DORA_11(1403949);
Veillonella infantium,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella infantium,Veillonella infantium,0,0,0,0,1311.13,398.23,0,0,0,0,141.17,2209.58,1911679,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Veillonella(29465);s__Veillonella infantium(1911679);t__Veillonella infantium(1911679);
